,battery_pct,lat,lon,is_disabled,is_reserved,vehicle_type_id,bike_id,current_range_meters
111,0.79,51.0524,-114.03588,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6e2e637c-b72b-3a4e-b1c1-114401f9cb10,21880.0
112,0.7,51.04109,-114.0879,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1ba978fe-6767-3620-9e2f-ef0728c807f6,19360.0
113,0.72,51.04289,-114.06765,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ccfc2bc9-4397-38b8-930d-01c8de7fa126,19920.0
114,0.87,51.05097,-114.07371,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6a762e8d-2cb6-3e6e-a727-677d30664160,24120.0
115,1.0,51.03871,-114.07655,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ffd120fb-7d25-3a83-be33-a3b56e4a83f8,27770.0
116,1.0,51.04062,-114.07385,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d0b3c9c0-84be-3855-bd26-7e4051c7e9e7,27770.0
117,0.26,51.05832,-114.06819,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,35c5c658-090d-3344-8e14-155c6949457b,7150.0
118,0.43,51.04619,-114.05345,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,56ca5f34-9c61-39db-8561-014a763c1336,11850.0
119,0.23,51.04508,-114.04942,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,cc32791e-1349-3b6a-b5d0-b0ca6bb5edad,6320.0
120,0.63,51.04911,-114.05997,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,148d9f3a-e5a4-3f40-a743-ed3839e3ac9e,17410.0
121,0.66,51.04868,-114.07504,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e7cb0080-aaf0-3bbb-bdb4-94c0d5418781,18250.0
122,0.75,51.0494,-114.07496,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,bab2bff8-e836-393c-b0ac-c48b527eef07,20760.0
123,0.59,51.05835,-114.0682,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,52a25174-a502-36f6-aa45-364b64c73e14,16300.0
124,0.99,51.0388,-114.07635,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f2b7ec04-5574-3c7e-9001-23168964cff5,27490.0
125,0.78,51.03619,-114.08527,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,2b952be3-af83-3426-bce3-adbc4e225056,21600.0
126,0.74,51.03663,-114.07137,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8cb33b41-0a05-3980-a1ab-9fbb379239ab,20480.0
127,0.49,51.03709,-114.06414,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,efc05f99-6f12-30dd-b1fd-c125549fad27,13520.0
128,0.78,51.04494,-114.06365,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d6e5a64b-7983-36d2-ad0c-2b706021d1d1,21600.0
129,0.47,51.03461,-114.06507,False,True,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,2c49eb92-5ecb-38a7-a024-65f1d4b732dd,12960.0
130,0.76,51.0381,-114.07949,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8ac25c2a-ed58-3f31-99a6-c423d608309e,21040.0
131,0.72,51.04236,-114.06564,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b53e0647-a2bb-3626-b265-ea3bfbb7a3b9,19920.0
132,0.99,51.04064,-114.07665,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d03bf898-ea87-396b-8af2-9ae6fb21267d,27490.0
133,0.67,51.04783,-114.06667,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,af260ae1-b463-3e12-a9e1-1a9f48a57c69,18520.0
134,0.83,51.04847,-114.07373,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d1f463d6-d1dd-3316-bafe-c8cab24b8a2e,23000.0
135,0.72,51.03362,-114.0686,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0e496033-4f55-3d0c-8fe8-cff8ab9c28c6,19920.0
136,0.4,51.066658,-114.057564,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,06d19b70-3dab-38e3-b37c-f362a017c3c1,11020.0
137,0.94,51.03792,-114.05854,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b24b7cd0-fb1f-33bf-9d02-4f2bde92b247,26080.0
138,0.49,51.0424,-114.08058,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,bbb380bc-39ab-31e1-b23c-dec0df31bf80,13520.0
139,0.77,51.03787,-114.07443,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,fa13a783-507b-306e-b8d3-e52792b56029,21320.0
140,0.81,51.03673,-114.09465,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e37e23b6-a82d-3b3b-b4ca-4334d3282237,22440.0
141,0.85,51.03689,-114.0718,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ec961529-7e1c-34f1-ab18-be834838f687,23560.0
142,1.0,51.03891,-114.07419,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9590c254-1df0-38d3-a331-9eb065710b64,27770.0
143,0.71,51.05005,-114.06777,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,499ae111-7553-38eb-bfcc-465de0f9c49f,19640.0
144,1.0,51.03802,-114.08148,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3021686c-b24a-3138-ab97-629b27d44246,27770.0
145,0.75,51.0423,-114.0927,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b1f64694-04f1-384a-b976-b991e9f6ff63,20760.0
146,0.4,51.0393,-114.09441,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e2b13002-b24b-3d78-b686-702e51be7e0d,11020.0
147,0.89,51.05025,-114.0646,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ac901228-4322-37c3-9647-d6ab40e4230e,24680.0
148,0.42,51.04211,-114.0801,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9326e3e4-bc88-300c-9e4a-73e209626d3e,11570.0
149,0.79,51.03901,-114.05859,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,411797f6-9047-32dd-8c23-9157b3d8e32b,21880.0
150,0.42,51.04517,-114.0494,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5a97a263-2121-3403-953a-8c290ea1b133,11570.0
151,0.53,51.04558,-114.06503,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,57e7091a-68c0-3d8b-844c-ee110d5f0298,14630.0
152,0.11,51.04569,-114.06531,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,4b8502d0-2c4e-3780-accf-a890c8181a09,3020.0
153,0.76,51.03966,-114.07087,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6848e66e-ff3f-30b6-8a77-f9aa4405aeaa,21040.0
154,0.74,51.04054,-114.08671,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e76e5895-4bf3-3560-9dcc-9616b8483704,20480.0
155,0.65,51.04851,-114.06214,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d2568b27-05ad-3683-b2e6-b4b8db751f8a,17970.0
156,1.0,51.04479,-114.07318,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,bf4cccfa-c82f-3a22-93b4-f9d1411fb705,27770.0
157,0.68,51.04131,-114.05578,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e519e36c-9180-302d-a1fa-b76eb96f25fa,18800.0
158,0.45,51.02098,-114.06562,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5d0f6292-15ce-3546-b4f9-f5d33bdff8c5,12410.0
159,0.3,51.04847,-114.07387,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d92786a1-f6c3-39d7-865f-00f820ccbf81,8250.0
160,0.14,51.03865,-114.01571,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d9180f1a-365b-3540-8ff1-a1a613a62cef,3840.0
161,0.6,51.04488,-114.06799,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a8b1ef5e-ffaa-38e4-8bd9-354631e09d16,16570.0
162,1.0,51.0389,-114.07426,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,70f526fb-c9e6-3f9e-b731-b3724c170a7c,27770.0
163,0.52,51.0471,-114.0792,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d5cc3e3b-93d5-3141-bd5a-d81a57c9dd00,14350.0
164,0.8,51.05246,-114.06925,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,cd7df07a-8364-325d-90c6-8ed9b12ef4b7,22160.0
165,0.29,51.04237,-114.07372,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,a636aae8-f55b-3c6e-8e81-d7607a21c51e,7980.0
166,0.64,51.05273,-114.06963,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,c805ae1f-73a0-371c-b5e4-e85c0a2a8b71,17690.0
167,0.52,51.05061,-114.07822,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,57ad5967-82c2-3065-9bdc-bcb63faa2fe2,14350.0
168,0.13,51.05179,-114.05139,True,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,32c65251-d963-391f-b597-5fa8f74012fc,3570.0
169,0.95,51.04685,-114.073,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,6338aca2-58b2-34ea-b59e-18e31ba052cf,26370.0
170,0.83,51.04189,-114.08124,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,ef534a04-c071-3fc3-b088-e0d45486da62,23000.0
171,0.73,51.05255,-114.07767,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,cbf0b11a-93e2-3366-8634-ce48b64fa9a8,20200.0
172,0.23,51.0522,-114.07353,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9a58c208-601f-3b70-a899-92a30960b48f,6320.0
173,0.74,51.04563,-114.06863,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,09b9984d-9f9c-3dfd-8893-21efeb45a293,20480.0
174,0.77,51.0376,-114.05727,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1f2618e7-8ed4-307f-8e2d-b326e6323f04,21320.0
175,0.77,51.02931,-114.08313,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,80f83a6c-c800-36fc-9f2a-44b11cc84038,21320.0
176,1.0,51.0406,-114.07358,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,fc59634f-474b-36d0-adc1-2bdd0982595b,27770.0
177,1.0,51.041729,-114.067912,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,bb250b36-034d-39cb-9fa4-5e7f7769883a,27770.0
178,0.61,51.04294,-114.08704,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,fcf5fbc6-82a8-305b-b778-c3382229812c,16850.0
179,1.0,51.03795,-114.08158,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,8b7d779b-8af7-3e89-8f30-c0b26a3cda28,27770.0
180,1.0,51.0378,-114.0745,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0982fe59-2e57-3c08-8b2c-d5e5bd89ad04,27770.0
181,0.58,51.05121,-114.11603,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0e1b9951-0910-30e0-a110-13943ab2263b,16020.0
182,1.0,51.03777,-114.07441,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,27a9be3c-f765-3cf1-864f-8eb685dd50f3,27770.0
183,1.0,51.03791,-114.07446,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f0f4e4de-60fa-3198-9032-d19fc6d81de7,27770.0
184,0.83,51.03695,-114.07222,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,9ded5fa3-5a42-3ac0-b080-ebb6a3cc4adf,23000.0
185,0.99,51.03784,-114.07446,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,d3b55ad9-f787-3ea1-87be-d34fd69c0660,27490.0
186,0.72,51.044684,-114.069041,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,f44bd9cb-1cf1-3c70-829c-0dde42de78ce,19920.0
187,1.0,51.0398,-114.07406,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,dd66d1c3-a89d-362a-aeb7-95d13545aca5,27770.0
188,0.64,51.04583,-114.0688,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,e4c451c2-b17c-3f3d-afc1-5f074c8b322a,17690.0
189,0.81,51.04478,-114.06995,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,66fa1704-bd13-3aed-9eb0-0e4f9de80d93,22440.0
190,1.0,51.04174,-114.0681,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,53fb8ebd-e42c-38f6-9db0-3714d537e7f3,27770.0
191,0.39,51.04889,-114.06186,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5fd8bc4b-769e-3731-bae6-084c59df5197,10740.0
192,0.72,51.05243,-114.07165,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3c945c4f-443b-3ba3-86de-81e17999eb34,19920.0
193,1.0,51.0398,-114.07411,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,3b4fdf87-a73b-3f07-90a5-d545518d659b,27770.0
194,0.64,51.07292,-114.0718,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,543c10f5-826c-34f3-8392-5bb504a940c0,17690.0
195,0.16,51.04969,-114.06201,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,483f2e55-c0ee-3106-9278-669c06470625,4390.0
196,0.51,51.04254,-114.07171,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5d3dbffc-df5c-3116-b3dd-6fce72cce8c5,14070.0
197,0.6,51.04303,-114.04096,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,1784cc51-0046-315c-8ff3-8dd32b3d68d1,16570.0
198,1.0,51.04095,-114.07416,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,28c6a65e-8e03-3840-863d-35e4ba55199a,27770.0
199,0.61,51.04049,-114.09357,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,b67b29c9-5147-3c87-9184-5cc5677dd2d2,16850.0
200,0.26,51.04259,-114.10187,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,57f532f1-d8a2-369d-9cb2-14809f07b423,7150.0
201,0.7,51.04323,-114.06193,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,24ad0ed0-c76f-3ddd-ba4e-bfd40f738fa4,19360.0
202,0.56,51.040624,-114.069489,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,0d53b3ee-d3d1-3d4e-ba6e-26f68c1b8d5e,15460.0
203,0.93,51.04643,-114.07094,False,False,e8fbc1f0-3504-3dff-852a-9e6dab5e204d,5fa73766-72ca-3283-a4b1-fc64dbf25516,25800.0
